Rank,Log_Frequency,Word,Kana
30804,-0.2744368457017603,虚像,きょぞう
30808,-0.2744368457017603,小刻み,こきざみ
30809,-0.2744368457017603,裁断,さいだん
30810,-0.2744368457017603,行楽,こうらく
30814,-0.2744368457017603,宗主,そうしゅ
30816,-0.2744368457017603,善行,ぜんこう
30819,-0.2744368457017603,夏時間,なつじかん
30820,-0.2744368457017603,袋小路,ふくろこうじ
30823,-0.2744368457017603,正和,しょうわ
30827,-0.2744368457017603,色っぽい,いろっぽい
30831,-0.2744368457017603,教派,きょうは
30842,-0.2744368457017603,迷彩,めいさい
30843,-0.2744368457017603,埋め込む,うめこむ
30844,-0.2744368457017603,愚直,ぐちょく
30845,-0.2744368457017603,敬服,けいふく
30853,-0.2744368457017603,東風,あゆ
30854,-0.2744368457017603,薄手,うすで
30857,-0.2744368457017603,既刊,きかん
30859,-0.2744368457017603,心不全,しんふぜん
30866,-0.2744368457017603,人造,じんぞう
30869,-0.2744368457017603,中庸,ちゅうよう
30877,-0.2744368457017603,禁制,きんせい
30880,-0.2744368457017603,間伐,かんばつ
30882,-0.2744368457017603,実機,じっき
30885,-0.2744368457017603,素数,そすう
30886,-0.2744368457017603,転出,てんしゅつ
30888,-0.2744368457017603,習字,しゅうじ
30890,-0.2744368457017603,逆立ち,さかだち
30892,-0.2744368457017603,催す,もよおす
30900,-0.2744368457017603,放送大学,ほうそうだいがく
30903,-0.2744368457017603,実働,じつどう
30904,-0.2744368457017603,取水,しゅすい
30909,-0.2744368457017603,砥石,といし
30910,-0.2744368457017603,京浜,けいひん
30912,-0.2744368457017603,出廷,しゅってい
30915,-0.2744368457017603,夜遊び,よあそび
30917,-0.2876820724517809,廃液,はいえき
30923,-0.2876820724517809,白金,はっきん
30925,-0.2876820724517809,殉教,じゅんきょう
30927,-0.2876820724517809,庶務,しょむ
30928,-0.2876820724517809,手羽,てば
30930,-0.2876820724517809,亜熱帯,あねったい
30932,-0.2876820724517809,出入,しゅつにゅう
30935,-0.2876820724517809,改組,かいそ
30936,-0.2876820724517809,報奨,ほうしょう
30938,-0.2876820724517809,険悪,けんあく
30942,-0.2876820724517809,日和見,ひよりみ
30947,-0.2876820724517809,冷徹,れいてつ
30951,-0.2876820724517809,裸体,らたい
30953,-0.2876820724517809,洋上,ようじょう
30954,-0.2876820724517809,列伝,れつでん
30961,-0.2876820724517809,公転,こうてん
30962,-0.2876820724517809,冷水,れいすい
30966,-0.2876820724517809,労基法,ろうきほう
30970,-0.2876820724517809,総監,そうかん
30971,-0.2876820724517809,上智大学,じょうちだいがく
30974,-0.2876820724517809,副次的,ふくじてき
30978,-0.2876820724517809,実利,じつり
30983,-0.2876820724517809,社風,しゃふう
30986,-0.2876820724517809,清流,せいりゅう
30987,-0.2876820724517809,不名誉,ふめいよ
30989,-0.2876820724517809,自愛,じあい
30993,-0.2876820724517809,粛正,しゅくせい
30996,-0.2876820724517809,内向,ないこう
31000,-0.2876820724517809,道順,みちじゅん
31003,-0.2876820724517809,交配,こうはい
31004,-0.2876820724517809,専守防衛,せんしゅぼうえい
31005,-0.2876820724517809,忌まわしい,いまわしい
31006,-0.2876820724517809,俳人,はいじん
31009,-0.2876820724517809,民社党,みんしゃとう
31015,-0.2876820724517809,国権,こっけん
31018,-0.2876820724517809,合否,ごうひ
31023,-0.2876820724517809,実数,じっすう
31025,-0.2876820724517809,隅っこ,すみっこ
31028,-0.2876820724517809,裏口,うらぐち
31029,-0.2876820724517809,廃車,はいしゃ
31031,-0.2876820724517809,侵す,おかす
31032,-0.2876820724517809,満悦,まんえつ
31037,-0.2876820724517809,転回,てんかい
31038,-0.2876820724517809,新芽,しんめ
31044,-0.2876820724517809,通読,つうどく
31047,-0.2876820724517809,黒潮,くろしお
31053,-0.2876820724517809,衰える,おとろえる
31061,-0.2876820724517809,好天,こうてん
31063,-0.2876820724517809,錯乱,さくらん
31065,-0.2876820724517809,脳症,のうしょう
31072,-0.2876820724517809,不純物,ふじゅんぶつ
31073,-0.2876820724517809,座右の銘,ざゆうのめい
31079,-0.2876820724517809,盗塁,とうるい
31086,-0.2876820724517809,随想,ずいそう
31090,-0.2876820724517809,切削,せっさく
31094,-0.2876820724517809,葬祭,そうさい
31095,-0.2876820724517809,硝酸,しょうさん
31103,-0.2876820724517809,百済,くだら
31107,-0.2876820724517809,脱字,だつじ
31108,-0.2876820724517809,油圧,ゆあつ
31111,-0.2876820724517809,顕示,けんじ
31115,-0.2876820724517809,転入,てんにゅう
31119,-0.2876820724517809,総出,そうで
31122,-0.2876820724517809,下取り,したどり
31123,-0.2876820724517809,本籍,ほんせき
31126,-0.2876820724517809,船出,ふなで
31128,-0.2876820724517809,賑わう,にぎわう
31130,-0.2876820724517809,集配,しゅうはい
31133,-0.2876820724517809,小百合,さゆり
31137,-0.2876820724517809,存命,ぞんめい
31138,-0.2876820724517809,町立,ちょうりつ
31140,-0.2876820724517809,茶色い,ちゃいろい
31143,-0.2876820724517809,水圧,すいあつ
31145,-0.2876820724517809,紀要,きよう
31147,-0.2876820724517809,利払い,りばらい
31149,-0.2876820724517809,府立,ふりつ
31150,-0.2876820724517809,造反,ぞうはん
31152,-0.2876820724517809,片目,めっかち
31153,-0.2876820724517809,修論,しゅうろん
31159,-0.2876820724517809,自浄,じじょう
31160,-0.2876820724517809,連れ合い,つれあい
31161,-0.2876820724517809,深部,しんぶ
31164,-0.2876820724517809,揉め,もめ
31165,-0.2876820724517809,停職,ていしょく
31167,-0.2876820724517809,毒物,どくぶつ
31172,-0.2876820724517809,変性,へんせい
31177,-0.2876820724517809,増量,ぞうりょう
31185,-0.2876820724517809,旋法,せんぽう
31186,-0.2876820724517809,朝鮮学校,ちょうせんがっこう
31195,-0.2876820724517809,反作用,はんさよう
31200,-0.30110509278392167,機軸,きじく
31202,-0.30110509278392167,機微,きび
31210,-0.30110509278392167,売国奴,ばいこくど
31214,-0.30110509278392167,軒先,のきさき
31217,-0.30110509278392167,招来,しょうらい
31219,-0.30110509278392167,眼目,がんもく
31221,-0.30110509278392167,累進,るいしん
31229,-0.30110509278392167,善戦,ぜんせん
31232,-0.30110509278392167,大隊,だいたい
31233,-0.30110509278392167,図案,ずあん
31237,-0.30110509278392167,見下す,みくだす
31241,-0.30110509278392167,教理,きょうり
31243,-0.30110509278392167,関大,かんだい
31246,-0.30110509278392167,工業団地,こうぎょうだんち
31247,-0.30110509278392167,食器洗い,しょっきあらい
31250,-0.30110509278392167,改選,かいせん
31257,-0.30110509278392167,公算,こうさん
31258,-0.30110509278392167,軟骨,なんこつ
31261,-0.30110509278392167,文豪,ぶんごう
31268,-0.30110509278392167,道教,どうきょう
31271,-0.30110509278392167,海原,うなばら
31272,-0.30110509278392167,群島,ぐんとう
31275,-0.30110509278392167,水道橋,すいどうきょう
31277,-0.30110509278392167,黒っぽい,くろっぽい
31279,-0.30110509278392167,運営上,うんえいじょう
31294,-0.30110509278392167,変化球,へんかきゅう
31295,-0.30110509278392167,閑静,かんせい
31299,-0.30110509278392167,資力,しりょく
31304,-0.30110509278392167,押し目,おしめ
31305,-0.30110509278392167,ロイター通信,ロイターつうしん
31309,-0.30110509278392167,呈示,ていじ
31310,-0.30110509278392167,進駐,しんちゅう
31312,-0.30110509278392167,手技,しゅぎ
31313,-0.30110509278392167,同姓,どうせい
31316,-0.30110509278392167,和文,わぶん
31318,-0.30110509278392167,水割り,みずわり
31319,-0.30110509278392167,女学生,じょがくせい
31323,-0.30110509278392167,防空,ぼうくう
31329,-0.30110509278392167,琥珀,こはく
31330,-0.30110509278392167,低層,ていそう
31338,-0.30110509278392167,広葉樹,こうようじゅ
31343,-0.30110509278392167,不遜,ふそん
31344,-0.30110509278392167,無策,むさく
31348,-0.30110509278392167,長春,ちょうしゅん
31353,-0.30110509278392167,銃器,じゅうき
31358,-0.30110509278392167,西友,せいゆう
31359,-0.30110509278392167,応力,おうりょく
31362,-0.30110509278392167,火種,ひだね
31364,-0.30110509278392167,造林,ぞうりん
31367,-0.30110509278392167,横取り,よこどり
31376,-0.30110509278392167,内紛,ないふん
31390,-0.31471074483970024,厳か,おごそか
31392,-0.31471074483970024,不得手,ふえて
31395,-0.31471074483970024,商号,しょうごう
31397,-0.31471074483970024,球根,きゅうこん
31398,-0.31471074483970024,日の目,ひのめ
31399,-0.31471074483970024,華奢,かしゃ
31400,-0.31471074483970024,失敗談,しっぱいだん
31402,-0.31471074483970024,校歌,こうか
31404,-0.31471074483970024,頭髪,とうはつ
31405,-0.31471074483970024,決する,けっする
31408,-0.31471074483970024,流れ込む,ながれこむ
31420,-0.31471074483970024,妃殿下,ひでんか
31424,-0.31471074483970024,飛行船,ひこうせん
31430,-0.31471074483970024,数列,すうれつ
31435,-0.31471074483970024,一揆,いっき
31442,-0.31471074483970024,生長,せいちょう
31444,-0.31471074483970024,踏ん張り,ふんばり
31445,-0.31471074483970024,市町,しちょう
31446,-0.31471074483970024,官憲,かんけん
31447,-0.31471074483970024,収賄,しゅうわい
31454,-0.31471074483970024,不手際,ふてぎわ
31455,-0.31471074483970024,外回り,そとまわり
31460,-0.31471074483970024,薬理,やくり
31464,-0.31471074483970024,予後,よご
31465,-0.31471074483970024,往路,おうろ
31466,-0.31471074483970024,扇子,せんす
31468,-0.31471074483970024,爆竹,ばくちく
31470,-0.31471074483970024,年額,ねんがく
31473,-0.31471074483970024,薄切り,うすぎり
31475,-0.31471074483970024,前書き,まえがき
31476,-0.31471074483970024,分与,ぶんよ
31478,-0.31471074483970024,晩婚,ばんこん
31481,-0.31471074483970024,常人,じょうじん
31488,-0.31471074483970024,年輪,ねんりん
31489,-0.31471074483970024,薬味,やくみ
31497,-0.31471074483970024,神棚,かみだな
31502,-0.31471074483970024,二輪,にりん
31505,-0.31471074483970024,手の甲,てのこう
31511,-0.31471074483970024,冠婚葬祭,かんこんそうさい
31514,-0.31471074483970024,内親王,ないしんのう
31515,-0.31471074483970024,完訳,かんやく
31516,-0.31471074483970024,文語,ぶんご
31519,-0.31471074483970024,戦乱,せんらん
31521,-0.31471074483970024,泣き言,なきごと
31535,-0.31471074483970024,観念論,かんねんろん
31546,-0.31471074483970024,罪状,ざいじょう
31551,-0.31471074483970024,頭巾,ずきん
31553,-0.31471074483970024,分隊,ぶんたい
31554,-0.31471074483970024,無色,むしょく
31555,-0.31471074483970024,老女,ろうじょ
31561,-0.31471074483970024,産休,さんきゅう
31562,-0.31471074483970024,南蛮,なんばん
31563,-0.31471074483970024,補い,おぎない
31564,-0.31471074483970024,毛髪,もうはつ
31574,-0.31471074483970024,雑炊,ぞうすい
31575,-0.31471074483970024,露光,ろこう
31578,-0.31471074483970024,高瀬,たかせ
31580,-0.31471074483970024,金網,かなあみ
31581,-0.31471074483970024,半期,はんき
31582,-0.31471074483970024,開口一番,かいこういちばん
31583,-0.31471074483970024,結審,けっしん
31585,-0.31471074483970024,労農,ろうのう
31586,-0.31471074483970024,気運,きうん
31587,-0.31471074483970024,国土庁,こくどちょう
31588,-0.31471074483970024,清美,せいび
31589,-0.31471074483970024,脱会,だっかい
31595,-0.31471074483970024,庭師,にわし
31596,-0.31471074483970024,青果,せいか
31597,-0.31471074483970024,妊産婦,にんさんぷ
31599,-0.31471074483970024,気泡,きほう
31601,-0.31471074483970024,採れる,とれる
31602,-0.31471074483970024,割り切り,わりきり
31604,-0.31471074483970024,同義語,どうぎご
31605,-0.31471074483970024,口数,こうすう
31612,-0.31471074483970024,金品,きんぴん
31614,-0.31471074483970024,想念,そうねん
31619,-0.31471074483970024,和み,なごみ
31623,-0.31471074483970024,発つ,たつ
31624,-0.31471074483970024,日本医師会,にほんいしかい
31626,-0.31471074483970024,上出来,じょうでき
31627,-0.31471074483970024,頻出,ひんしゅつ
31628,-0.31471074483970024,先天,せんてん
31632,-0.31471074483970024,刀剣,とうけん
31634,-0.31471074483970024,他力本願,たりきほんがん
31653,-0.31471074483970024,追認,ついにん
31658,-0.31471074483970024,木質,もくしつ
31662,-0.31471074483970024,素足,すあし
31673,-0.31471074483970024,軟調,なんちょう
31674,-0.31471074483970024,健康上,けんこうじょう
31675,-0.31471074483970024,大奥,おおおく
31676,-0.31471074483970024,発布,はっぷ
31677,-0.31471074483970024,病弱,びょうじゃく
31679,-0.3285040669720361,検体,けんたい
31681,-0.3285040669720361,帝王切開,ていおうせっかい
31683,-0.3285040669720361,湖水,こすい
31685,-0.3285040669720361,水性,みずしょう
31686,-0.3285040669720361,御家人,ごけにん
31689,-0.3285040669720361,余念,よねん
31690,-0.3285040669720361,情操,じょうそう
31702,-0.3285040669720361,悪女,あくじょ
31703,-0.3285040669720361,英断,えいだん
31707,-0.3285040669720361,世間体,せけんてい
31712,-0.3285040669720361,下心,したごころ
31713,-0.3285040669720361,不適合,ふてきごう
31722,-0.3285040669720361,火口,ほくち
31723,-0.3285040669720361,比類,ひるい
31729,-0.3285040669720361,倦怠,けんたい
31731,-0.3285040669720361,夜な夜な,よなよな
31734,-0.3285040669720361,狼狽,ろうばい
31737,-0.3285040669720361,思い出深い,おもいでぶかい
31748,-0.3285040669720361,数多,すうた
31755,-0.3285040669720361,品薄,しなうす
31758,-0.3285040669720361,加湿,かしつ
31760,-0.3285040669720361,文筆,ぶんぴつ
31766,-0.3285040669720361,重苦しい,おもくるしい
31767,-0.3285040669720361,論破,ろんぱ
31768,-0.3285040669720361,高潔,こうけつ
31771,-0.3285040669720361,稜線,りょうせん
31775,-0.3285040669720361,家柄,いえがら
31781,-0.3285040669720361,総則,そうそく
31788,-0.3285040669720361,照り,てり
31790,-0.3285040669720361,地球儀,ちきゅうぎ
31791,-0.3285040669720361,東京工業大学,とうきょうこうぎょうだいがく
31794,-0.3285040669720361,保証書,ほしょうしょ
31796,-0.3285040669720361,縮み,ちぢみ
31800,-0.3285040669720361,専科,せんか
31802,-0.3285040669720361,現出,げんしゅつ
31805,-0.3285040669720361,論集,ろんしゅう
31811,-0.3285040669720361,偽名,ぎめい
31815,-0.3285040669720361,地方紙,ちほうし
31816,-0.3285040669720361,真骨頂,しんこっちょう
31817,-0.3285040669720361,透かし,すかし
31822,-0.3285040669720361,報じる,ほうじる
31827,-0.3285040669720361,人望,じんぼう
31830,-0.3285040669720361,弓道,きゅうどう
31839,-0.3285040669720361,悪寒,おかん
31844,-0.3285040669720361,秀和,しゅうわ
31851,-0.3285040669720361,特進,とくしん
31857,-0.3285040669720361,出兵,しゅっぺい
31864,-0.3285040669720361,拝金,はいきん
31866,-0.3285040669720361,戦況,せんきょう
31867,-0.3285040669720361,旧知,きゅうち
31873,-0.3285040669720361,石山,いしやま
31877,-0.3285040669720361,柔術,じゅうじゅつ
31885,-0.3285040669720361,曲調,きょくちょう
31887,-0.3285040669720361,京王線,けいおうせん
31891,-0.3285040669720361,恵まれる,めぐまれる
31893,-0.3285040669720361,金賞,きんしょう
31898,-0.3285040669720361,損する,そんする
31900,-0.3285040669720361,逆風,さかかぜ
31909,-0.3285040669720361,転び,ころび
31910,-0.3285040669720361,高遠,こうえん
31913,-0.3285040669720361,一義的,いちぎてき
31915,-0.3285040669720361,無党派,むとうは
31924,-0.3285040669720361,寄宿舎,きしゅくしゃ
31925,-0.3285040669720361,先天的,せんてんてき
31926,-0.3285040669720361,詠唱,えいしょう
31939,-0.3285040669720361,長短,ちょうたん
31943,-0.3285040669720361,四六時中,しろくじちゅう
31945,-0.3285040669720361,全席,ぜんせき
31953,-0.3285040669720361,伊賀,いが
31954,-0.3285040669720361,謳う,うたう
31958,-0.342490308946776,住戸,じゅうこ
31960,-0.342490308946776,標準時,ひょうじゅんじ
31961,-0.342490308946776,詮索,せんさく
31966,-0.342490308946776,日経連,にっけいれん
31967,-0.342490308946776,左目,ひだりめ
31969,-0.342490308946776,鬼門,きもん
31970,-0.342490308946776,懇話,こんわ
31983,-0.342490308946776,不和,ふわ
31987,-0.342490308946776,択一,たくいつ
31991,-0.342490308946776,母上,ははうえ
31997,-0.342490308946776,日光浴,にっこうよく
32000,-0.342490308946776,熱戦,ねっせん
32006,-0.342490308946776,日当,にっとう
32007,-0.342490308946776,特使,とくし
32009,-0.342490308946776,勇士,ゆうし
32014,-0.342490308946776,触手,しょくしゅ
32023,-0.342490308946776,三陸,さんりく
32025,-0.342490308946776,二の舞,にのまい
32027,-0.342490308946776,東急ハンズ,とうきゅうハンズ
32033,-0.342490308946776,刑期,けいき
32034,-0.342490308946776,労務者,ろうむしゃ
32043,-0.342490308946776,曇天,どんてん
32045,-0.342490308946776,混戦,こんせん
32046,-0.342490308946776,戴冠,たいかん
32051,-0.342490308946776,魚雷,ぎょらい
32055,-0.342490308946776,太っ腹,ふとっぱら
32067,-0.342490308946776,終止,しゅうし
32069,-0.342490308946776,焼香,しょうこう
32078,-0.342490308946776,硬式,こうしき
32083,-0.342490308946776,氏族,しぞく
32091,-0.342490308946776,詫び,わび
32092,-0.342490308946776,新語,しんご
32093,-0.342490308946776,怠り,おこたり
32100,-0.342490308946776,横文字,よこもじ
32107,-0.342490308946776,巨人軍,きょじんぐん
32109,-0.342490308946776,出獄,しゅつごく
32110,-0.342490308946776,ヤマト運輸,ヤマトうんゆ
32111,-0.342490308946776,銃口,じゅうこう
32115,-0.342490308946776,水月,すいげつ
32123,-0.342490308946776,鍛造,たんぞう
32129,-0.342490308946776,体位,たいい
32131,-0.342490308946776,稚魚,ちぎょ
32133,-0.342490308946776,離党,りとう
32138,-0.35667494393873245,広島大学,ひろしまだいがく
32144,-0.35667494393873245,私案,しあん
32146,-0.35667494393873245,法曹界,ほうそうかい
32147,-0.35667494393873245,潔癖,けっぺき
32152,-0.35667494393873245,資源エネルギー庁,しげんエネルギーちょう
32157,-0.35667494393873245,俗語,ぞくご
32165,-0.35667494393873245,封入,ふうにゅう
32167,-0.35667494393873245,新参,しんざん
32170,-0.35667494393873245,毎秒,まいびょう
32171,-0.35667494393873245,不慮,ふりょ
32172,-0.35667494393873245,宿敵,しゅくてき
32174,-0.35667494393873245,各層,かくそう
32175,-0.35667494393873245,頑強,がんきょう
32178,-0.35667494393873245,仕切る,しきる
32180,-0.35667494393873245,象牙,ぞうげ
32182,-0.35667494393873245,防腐,ぼうふ
32184,-0.35667494393873245,定位,ていい
32192,-0.35667494393873245,羊毛,ようもう
32195,-0.35667494393873245,生気,せいき
32196,-0.35667494393873245,闇雲,やみくも
32198,-0.35667494393873245,以南,いなん
32201,-0.35667494393873245,致命傷,ちめいしょう
32202,-0.35667494393873245,真似る,まねる
32214,-0.35667494393873245,翼賛,よくさん
32221,-0.35667494393873245,懐石,かいせき
32223,-0.35667494393873245,語義,ごぎ
32229,-0.35667494393873245,不死,ふし
32234,-0.35667494393873245,慈愛,じあい
32240,-0.35667494393873245,無慈悲,むじひ
32248,-0.35667494393873245,進数,しんすう
32251,-0.35667494393873245,操舵,そうだ
32253,-0.35667494393873245,勇姿,ゆうし
32256,-0.35667494393873245,排便,はいべん
32259,-0.35667494393873245,十全,じゅうぜん
32261,-0.35667494393873245,一座,いちざ
32264,-0.35667494393873245,御大,おんたい
32265,-0.35667494393873245,口上,こうじょう
32266,-0.35667494393873245,琵琶,びわ
32268,-0.35667494393873245,早晩,そうばん
32269,-0.35667494393873245,格上げ,かくあげ
32276,-0.35667494393873245,火器,かき
32277,-0.35667494393873245,八幡宮,はちまんぐう
32281,-0.35667494393873245,軍拡,ぐんかく
32283,-0.35667494393873245,大気圏,たいきけん
32287,-0.35667494393873245,純白,じゅんぱく
32289,-0.35667494393873245,傑出,けっしゅつ
32291,-0.35667494393873245,不肖,ふしょう
32292,-0.35667494393873245,湿原,しつげん
32299,-0.35667494393873245,高峰,こうほう
32300,-0.35667494393873245,拝む,おがむ
32309,-0.35667494393873245,眼中,がんちゅう
32312,-0.35667494393873245,節操,せっそう
32313,-0.35667494393873245,冥王星,めいおうせい
32314,-0.35667494393873245,文末,ぶんまつ
32315,-0.35667494393873245,主因,しゅいん
32316,-0.35667494393873245,公会堂,こうかいどう
32322,-0.35667494393873245,短命,たんめい
32323,-0.35667494393873245,吸気,きゅうき
32330,-0.35667494393873245,旧作,きゅうさく
32333,-0.35667494393873245,国民総生産,こくみんそうせいさん
32338,-0.35667494393873245,古文,こもん
32339,-0.35667494393873245,接収,せっしゅう
32341,-0.35667494393873245,続投,ぞくとう
32344,-0.35667494393873245,自首,じしゅ
32345,-0.35667494393873245,断崖,だんがい
32346,-0.35667494393873245,博愛,はくあい
32350,-0.35667494393873245,水利,すいり
32351,-0.35667494393873245,徒党,ととう
32352,-0.35667494393873245,思い返す,おもいかえす
32358,-0.35667494393873245,日傘,ひがさ
32361,-0.35667494393873245,短文,たんぶん
32363,-0.35667494393873245,荒地,あれち
32368,-0.35667494393873245,速球,そっきゅう
32369,-0.35667494393873245,正則,せいそく
32374,-0.35667494393873245,仕向け,しむけ
32376,-0.35667494393873245,寝顔,ねがお
32384,-0.35667494393873245,縮尺,しゅくしゃく
32386,-0.35667494393873245,飽食,ほうしょく
32387,-0.35667494393873245,鉄塔,てっとう
32394,-0.35667494393873245,製粉,せいふん
32395,-0.35667494393873245,忙殺,ぼうさつ
32397,-0.35667494393873245,酒税,しゅぜい
32407,-0.35667494393873245,一区切り,ひとくぎり
32408,-0.35667494393873245,旗手,きしゅ
32411,-0.35667494393873245,全勝,ぜんしょう
32414,-0.35667494393873245,一瞥,いちべつ
32419,-0.35667494393873245,名医,めいい
32420,-0.35667494393873245,外苑,がいえん
32421,-0.35667494393873245,東海道線,とうかいどうせん
32423,-0.35667494393873245,数行,すうぎょう
32426,-0.35667494393873245,導出,どうしゅつ
32430,-0.35667494393873245,感涙,かんるい
32435,-0.35667494393873245,同町,どうちょう
32440,-0.35667494393873245,本選,ほんせん
32448,-0.35667494393873245,帳消し,ちょうけし
32452,-0.37106368139083207,道案内,みちあんない
32456,-0.37106368139083207,潔白,けっぱく
32457,-0.37106368139083207,粗雑,そざつ
32458,-0.37106368139083207,破天荒,はてんこう
32460,-0.37106368139083207,州法,しゅうほう
32474,-0.37106368139083207,重慶,じゅうけい
32481,-0.37106368139083207,藩士,はんし
32484,-0.37106368139083207,回診,かいしん
32488,-0.37106368139083207,多寡,たか
32489,-0.37106368139083207,小回り,こまわり
32496,-0.37106368139083207,身の丈,みのたけ
32498,-0.37106368139083207,当館,とうかん
32500,-0.37106368139083207,上越,じょうえつ
32501,-0.37106368139083207,聖体,せいたい
32504,-0.37106368139083207,名品,めいひん
32509,-0.37106368139083207,蔵相,ぞうしょう
32523,-0.37106368139083207,打撲,だぼく
32524,-0.37106368139083207,形勢,けいせい
32527,-0.37106368139083207,列記,れっき
32531,-0.37106368139083207,浮動,ふどう
32532,-0.37106368139083207,情状,じょうじょう
32533,-0.37106368139083207,重工業,じゅうこうぎょう
32545,-0.37106368139083207,お先に,おさきに
32548,-0.37106368139083207,海浜,かいひん
32550,-0.37106368139083207,緩急,かんきゅう
32553,-0.37106368139083207,下僕,げぼく
32557,-0.37106368139083207,様態,ようたい
32560,-0.37106368139083207,雨雲,あまぐも
32565,-0.37106368139083207,全身全霊,ぜんしんぜんれい
32567,-0.37106368139083207,伝聞,でんぶん
32569,-0.37106368139083207,点差,てんさ
32575,-0.37106368139083207,嘆かわしい,なげかわしい
32577,-0.37106368139083207,危篤,きとく
32578,-0.37106368139083207,人里,ひとざと
32585,-0.37106368139083207,小皿,こざら
32591,-0.37106368139083207,釈尊,しゃくそん
32596,-0.37106368139083207,余震,よしん
32598,-0.37106368139083207,速達,そくたつ
32599,-0.37106368139083207,片田舎,かたいなか
32602,-0.37106368139083207,涙腺,るいせん
32603,-0.37106368139083207,不労所得,ふろうしょとく
32605,-0.37106368139083207,学徒,がくと
32614,-0.37106368139083207,林立,りんりつ
32617,-0.37106368139083207,時制,じせい
32618,-0.37106368139083207,遺児,いじ
32624,-0.37106368139083207,低地,ていち
32625,-0.37106368139083207,汚れる,よごれる
32626,-0.37106368139083207,財形,ざいけい
32627,-0.37106368139083207,降参,こうさん
32630,-0.37106368139083207,年余,ねんよ
32632,-0.37106368139083207,中規模,ちゅうきぼ
32635,-0.37106368139083207,地ビール,じビール
32642,-0.37106368139083207,一喝,いっかつ
32643,-0.37106368139083207,中距離,ちゅうきょり
32645,-0.37106368139083207,陸海,りくかい
32647,-0.37106368139083207,無地,むじ
32649,-0.3856624808119846,乱高下,らんこうげ
32650,-0.3856624808119846,文楽,ぶんらく
32653,-0.3856624808119846,誘引,ゆういん
32659,-0.3856624808119846,生まれ故郷,うまれこきょう
32664,-0.3856624808119846,並製,なみせい
32669,-0.3856624808119846,某国,ぼうこく
32678,-0.3856624808119846,技官,ぎかん
32681,-0.3856624808119846,曲面,きょくめん
32684,-0.3856624808119846,奇声,きせい
32695,-0.3856624808119846,小杉,こすぎ
32696,-0.3856624808119846,亡者,もうじゃ
32702,-0.3856624808119846,共同通信社,きょうどうつうしんしゃ
32705,-0.3856624808119846,不採用,ふさいよう
32709,-0.3856624808119846,善玉,ぜんだま
32710,-0.3856624808119846,辻褄,つじつま
32723,-0.3856624808119846,暴発,ぼうはつ
32731,-0.3856624808119846,非売品,ひばいひん
32734,-0.3856624808119846,銚子,ちょうし
32736,-0.3856624808119846,海難,かいなん
32737,-0.3856624808119846,孝行,こうこう
32747,-0.3856624808119846,喪主,もしゅ
32757,-0.3856624808119846,丸井,まるい
32760,-0.3856624808119846,免職,めんしょく
32761,-0.3856624808119846,政変,せいへん
32765,-0.3856624808119846,浅瀬,あさせ
32768,-0.3856624808119846,石像,せきぞう
32777,-0.3856624808119846,防疫,ぼうえき
32779,-0.3856624808119846,服薬,ふくやく
32780,-0.3856624808119846,最少,さいしょう
32784,-0.3856624808119846,千葉大学,ちばだいがく
32792,-0.3856624808119846,復古,ふっこ
32796,-0.3856624808119846,末梢,まっしょう
32801,-0.3856624808119846,公理,こうり
32806,-0.3856624808119846,時勢,じせい
32807,-0.3856624808119846,流水,りゅうすい
32813,-0.3856624808119846,投石,とうせき
32818,-0.3856624808119846,邪推,じゃすい
32820,-0.3856624808119846,外為法,がいためほう
32831,-0.3856624808119846,母艦,ぼかん
32832,-0.3856624808119846,遠ざける,とおざける
32833,-0.3856624808119846,文革,ぶんかく
32839,-0.3856624808119846,不健全,ふけんぜん
32842,-0.3856624808119846,働き者,はたらきもの
32844,-0.3856624808119846,殺生,せっしょう
32849,-0.3856624808119846,原罪,げんざい
32850,-0.3856624808119846,民度,みんど
32854,-0.3856624808119846,開園,かいえん
32856,-0.3856624808119846,死す,しす
32857,-0.3856624808119846,完勝,かんしょう
32859,-0.3856624808119846,甘口,あまくち
32864,-0.3856624808119846,熱情,ねつじょう
32865,-0.3856624808119846,素人目,しろうとめ
32867,-0.3856624808119846,有史,ゆうし
32868,-0.3856624808119846,各般,かくはん
32873,-0.3856624808119846,大本,たいほん
32875,-0.3856624808119846,粗野,そや
32877,-0.3856624808119846,潰瘍,かいよう
32879,-0.3856624808119846,教化,きょうか
32886,-0.3856624808119846,年号,ねんごう
32889,-0.3856624808119846,関西大学,かんさいだいがく
32891,-0.3856624808119846,遣唐使,けんとうし
32892,-0.3856624808119846,奪回,だっかい
32893,-0.3856624808119846,戒厳,かいげん
32903,-0.3856624808119846,学友,がくゆう
32907,-0.3856624808119846,汗水,あせみず
32909,-0.3856624808119846,近代美術館,きんだいびじゅつかん
32911,-0.3856624808119846,逡巡,しゅんじゅん
32913,-0.3856624808119846,符合,ふごう
32916,-0.3856624808119846,埋設,まいせつ
32919,-0.3856624808119846,四輪,よんりん
32921,-0.3856624808119846,報償,ほうしょう
32927,-0.3856624808119846,脳腫瘍,のうしゅよう
32928,-0.3856624808119846,抜歯,ばっし
32929,-0.3856624808119846,和書,わしょ
32930,-0.3856624808119846,板書,ばんしょ
32940,-0.3856624808119846,半球,はんきゅう
