Rank,Word,Kana,Log Frequency
34579,精いっぱい,せいいっぱい,-0.4780358009429998
34580,賞状,しょうじょう,-0.4780358009429998
34581,踏みにじる,ふみにじる,-0.4780358009429998
34582,急ピッチ,きゅうピッチ,-0.4780358009429998
34584,元禄,げんろく,-0.4780358009429998
34586,明太子,めんたいこ,-0.4780358009429998
34588,既出,きしゅつ,-0.4780358009429998
34590,睾丸,こうがん,-0.4780358009429998
34594,居留,きょりゅう,-0.4780358009429998
34597,静養,せいよう,-0.4780358009429998
34598,嫁入り,よめいり,-0.4780358009429998
34599,平板,へいばん,-0.4780358009429998
34600,愛し合う,あいしあう,-0.4780358009429998
34601,詩文,しぶん,-0.4780358009429998
34604,郵便受け,ゆうびんうけ,-0.4780358009429998
34606,女心,おんなごころ,-0.4780358009429998
34608,話し声,はなしごえ,-0.4780358009429998
34611,精神分裂病,せいしんぶんれつびょう,-0.4780358009429998
34612,舐める,なめる,-0.4780358009429998
34613,物腰,ものごし,-0.4942963218147801
34614,国際司法裁判所,こくさいしほうさいばんしょ,-0.4942963218147801
34620,月夜,つきよ,-0.4942963218147801
34622,崩落,ほうらく,-0.4942963218147801
34624,甲高い,かんだかい,-0.4942963218147801
34626,殺風景,さっぷうけい,-0.4942963218147801
34629,共立,きょうりつ,-0.4942963218147801
34639,悪友,あくゆう,-0.4942963218147801
34641,魅せる,みせる,-0.4942963218147801
34644,一心不乱,いっしんふらん,-0.4942963218147801
34646,初婚,しょこん,-0.4942963218147801
34647,視認,しにん,-0.4942963218147801
34649,結石,けっせき,-0.4942963218147801
34653,表皮,ひょうひ,-0.4942963218147801
34656,敏腕,びんわん,-0.4942963218147801
34657,突き当たり,つきあたり,-0.4942963218147801
34658,医務,いむ,-0.4942963218147801
34659,城塞,じょうさい,-0.4942963218147801
34666,目くじら,めくじら,-0.4942963218147801
34668,進駐軍,しんちゅうぐん,-0.4942963218147801
34670,張り替え,はりかえ,-0.4942963218147801
34671,字句,じく,-0.4942963218147801
34674,夜通し,よどおし,-0.4942963218147801
34675,上梓,じょうし,-0.4942963218147801
34680,暗がり,くらがり,-0.4942963218147801
34685,起つ,たつ,-0.4942963218147801
34686,咄嗟,とっさ,-0.4942963218147801
34691,興ざめ,きょうざめ,-0.4942963218147801
34697,弱腰,よわごし,-0.4942963218147801
34698,箴言,しんげん,-0.4942963218147801
34699,客人,きゃくじん,-0.4942963218147801
34702,激闘,げきとう,-0.4942963218147801
34703,批難,ひなん,-0.4942963218147801
34704,全焼,ぜんしょう,-0.4942963218147801
34705,叙事詩,じょじし,-0.4942963218147801
34706,屠殺,とさつ,-0.4942963218147801
34709,芸当,げいとう,-0.4942963218147801
34710,旧い,ふるい,-0.4942963218147801
34714,誰々,だれだれ,-0.4942963218147801
34719,施錠,せじょう,-0.4942963218147801
34720,御仁,ごじん,-0.4942963218147801
34726,悼む,いたむ,-0.4942963218147801
34728,皇統,こうとう,-0.4942963218147801
34729,領内,りょうない,-0.4942963218147801
34730,顕現,けんげん,-0.4942963218147801
34731,際立つ,きわだつ,-0.4942963218147801
34732,立春,りっしゅん,-0.4942963218147801
34737,励行,れいこう,-0.4942963218147801
34738,作り直す,つくりなおす,-0.4942963218147801
34740,男尊女卑,だんそんじょひ,-0.4942963218147801
34747,雨戸,あまど,-0.4942963218147801
34754,始祖,しそ,-0.4942963218147801
34756,日赤,にっせき,-0.4942963218147801
34758,対数,たいすう,-0.4942963218147801
34759,流浪,るろう,-0.4942963218147801
34762,逸材,いつざい,-0.4942963218147801
34765,突っ走る,つっぱしる,-0.4942963218147801
34775,衛生局,えいせいきょく,-0.4942963218147801
34779,交歓,こうかん,-0.4942963218147801
34787,泣かせる,なかせる,-0.4942963218147801
34788,訓示,くんじ,-0.4942963218147801
34792,総合大学,そうごうだいがく,-0.4942963218147801
34796,皆目,かいもく,-0.4942963218147801
34797,石ころ,いしころ,-0.4942963218147801
34799,接骨,せっこつ,-0.4942963218147801
34800,醍醐,だいご,-0.4942963218147801
34802,同窓生,どうそうせい,-0.4942963218147801
34803,母集団,ぼしゅうだん,-0.4942963218147801
34805,積み上げる,つみあげる,-0.5108256237659907
34806,格納庫,かくのうこ,-0.5108256237659907
34808,通風,つうふう,-0.5108256237659907
34810,丸み,まるみ,-0.5108256237659907
34816,上製,じょうせい,-0.5108256237659907
34822,神格,しんかく,-0.5108256237659907
34825,前売,まえうり,-0.5108256237659907
34829,上げ下げ,あげさげ,-0.5108256237659907
34834,夕立,ゆうだち,-0.5108256237659907
34835,一人娘,ひとりむすめ,-0.5108256237659907
34836,見過ごす,みすごす,-0.5108256237659907
34837,絶える,たえる,-0.5108256237659907
34839,国情,こくじょう,-0.5108256237659907
34843,一長一短,いっちょういったん,-0.5108256237659907
34844,荒っぽい,あらっぽい,-0.5108256237659907
34855,切り出す,きりだす,-0.5108256237659907
34856,伸び伸び,のびのび,-0.5108256237659907
34861,放す,はなす,-0.5108256237659907
34865,こぼれ話,こぼればなし,-0.5108256237659907
34875,心証,しんしょう,-0.5108256237659907
34876,息苦しい,いきぐるしい,-0.5108256237659907
34877,ならず者,ならずもの,-0.5108256237659907
34880,伊予,いよ,-0.5108256237659907
34881,一件,いっけん,-0.5108256237659907
34882,吹聴,ふいちょう,-0.5108256237659907
34883,休載,きゅうさい,-0.5108256237659907
34885,腐心,ふしん,-0.5108256237659907
34892,酋長,しゅうちょう,-0.5108256237659907
34893,減反,げんたん,-0.5108256237659907
34894,六角,ろっかく,-0.5108256237659907
34895,哀れみ,あわれみ,-0.5108256237659907
34901,露見,ろけん,-0.5108256237659907
34903,鉄橋,てっきょう,-0.5108256237659907
34905,女のコ,おんなのこ,-0.5108256237659907
34906,緊縮,きんしゅく,-0.5108256237659907
34907,職業病,しょくぎょうびょう,-0.5108256237659907
34910,係属,けいぞく,-0.5108256237659907
34916,下支え,したざさえ,-0.5108256237659907
34919,勝ち抜く,かちぬく,-0.5108256237659907
34924,海抜,かいばつ,-0.5108256237659907
34926,売れ残り,うれのこり,-0.5108256237659907
34927,泣き虫,なきむし,-0.5108256237659907
34936,労連,ろうれん,-0.5108256237659907
34938,導体,どうたい,-0.5108256237659907
34939,求婚,きゅうこん,-0.5108256237659907
34940,妖艶,ようえん,-0.5108256237659907
34946,刺殺,しさつ,-0.5108256237659907
34949,商学部,しょうがくぶ,-0.5108256237659907
34954,雷鳴,らいめい,-0.5108256237659907
34955,立方メートル,りっぽうメートル,-0.5108256237659907
34959,蒼い,あおい,-0.5108256237659907
34964,悪評,あくひょう,-0.5108256237659907
34965,戯画,ぎが,-0.5108256237659907
34967,見込む,みこむ,-0.5108256237659907
34971,興隆,こうりゅう,-0.5108256237659907
34973,用量,ようりょう,-0.5108256237659907
34974,副審,ふくしん,-0.5108256237659907
34977,別れ際,わかれぎわ,-0.5108256237659907
34979,災厄,さいやく,-0.5108256237659907
34985,小分け,こわけ,-0.5108256237659907
34987,共学,きょうがく,-0.5108256237659907
34990,惜しげ,おしげ,-0.5108256237659907
34999,考古,こうこ,-0.5108256237659907
35000,自供,じきょう,-0.5108256237659907
35004,買値,かいね,-0.5108256237659907
35005,召還,しょうかん,-0.5108256237659907
35009,素肌,すはだ,-0.5108256237659907
35011,謹んで,つつしんで,-0.5108256237659907
35013,襲名,しゅうめい,-0.5108256237659907
35019,高１,こういち,-0.5108256237659907
35023,廃刊,はいかん,-0.5108256237659907
35025,乳癌,にゅうがん,-0.5108256237659907
35027,招き猫,まねきねこ,-0.5108256237659907
35029,政令市,せいれいし,-0.5108256237659907
35030,内相,ないしょう,-0.5108256237659907
35031,脱獄,だつごく,-0.5108256237659907
35036,半熟,はんじゅく,-0.5108256237659907
35037,逃がす,にがす,-0.5108256237659907
35041,考え出す,かんがえだす,-0.5108256237659907
35043,勢揃い,せいぞろい,-0.5108256237659907
35044,末広,すえひろ,-0.5108256237659907
35046,横向き,よこむき,-0.5108256237659907
35049,主税局,しゅぜいきょく,-0.5108256237659907
35063,冥利,みょうり,-0.5108256237659907
35067,図説,ずせつ,-0.5108256237659907
35074,底なし,そこなし,-0.5108256237659907
35083,納会,のうかい,-0.5108256237659907
35085,一緒くた,いっしょくた,-0.5108256237659907
35086,短信,たんしん,-0.5108256237659907
35087,心配り,こころくばり,-0.5108256237659907
35088,格下げ,かくさげ,-0.5108256237659907
35089,空模様,そらもよう,-0.5108256237659907
35090,洋館,ようかん,-0.5108256237659907
35091,帰京,ききょう,-0.5108256237659907
35093,目盛り,めもり,-0.5108256237659907
35094,毒薬,どくやく,-0.5108256237659907
35095,秘か,ひそか,-0.5108256237659907
35099,助走,じょそう,-0.5108256237659907
35100,小出し,こだし,-0.5108256237659907
35101,組み方,くみかた,-0.5108256237659907
35108,理数,りすう,-0.5108256237659907
35109,信販,しんぱん,-0.5108256237659907
35110,隠岐,おき,-0.5108256237659907
35119,二十歳,はたとせ,-0.5108256237659907
35121,学名,がくめい,-0.5108256237659907
35122,箱庭,はこにわ,-0.5108256237659907
35123,続伸,ぞくしん,-0.5108256237659907
35124,住処,じゅうしょ,-0.5108256237659907
35128,誤爆,ごばく,-0.5108256237659907
35132,発ガン,はつがん,-0.5108256237659907
35134,耕す,たがやす,-0.5108256237659907
35140,前頭葉,ぜんとうよう,-0.5108256237659907
35143,救難,きゅうなん,-0.5108256237659907
35144,切り詰め,きりつめ,-0.5108256237659907
35145,井筒,いづつ,-0.5108256237659907
35146,擬音,ぎおん,-0.5108256237659907
35147,熱源,ねつげん,-0.5108256237659907
35150,腹ごしらえ,はらごしらえ,-0.5108256237659907
35153,邦銀,ほうぎん,-0.5108256237659907
35158,水たまり,みずたまり,-0.5108256237659907
35161,垂れ幕,たれまく,-0.5108256237659907
35168,敵陣,てきじん,-0.5108256237659907
35170,文武,ぶんぶ,-0.527632742082372
35171,相模,さがみ,-0.527632742082372
35172,大き目,おおきめ,-0.527632742082372
35174,諸点,しょてん,-0.527632742082372
35176,建議,けんぎ,-0.527632742082372
35178,軟禁,なんきん,-0.527632742082372
35180,太鼓判,たいこばん,-0.527632742082372
35184,足袋,たび,-0.527632742082372
35187,草野球,くさやきゅう,-0.527632742082372
35189,峡谷,きょうこく,-0.527632742082372
35191,歴然,れきぜん,-0.527632742082372
35193,やり手,やりて,-0.527632742082372
35196,駒大,こまだい,-0.527632742082372
35202,再掲,さいけい,-0.527632742082372
35203,滑り台,すべりだい,-0.527632742082372
35206,睨み,にらみ,-0.527632742082372
35212,偽者,にせもの,-0.527632742082372
35214,地磁気,ちじき,-0.527632742082372
35215,来す,きたす,-0.527632742082372
35220,乱雑,らんざつ,-0.527632742082372
35225,手付かず,てつかず,-0.527632742082372
35226,難色,なんしょく,-0.527632742082372
35229,転校生,てんこうせい,-0.527632742082372
35230,本望,ほんもう,-0.527632742082372
35232,全般に,ぜんぱんに,-0.527632742082372
35235,二の腕,にのうで,-0.527632742082372
35244,安政,あんせい,-0.527632742082372
35246,立入検査,たちいりけんさ,-0.527632742082372
35247,押し込む,おしこむ,-0.527632742082372
35248,光量,こうりょう,-0.527632742082372
35250,幕切れ,まくぎれ,-0.527632742082372
35255,軍勢,ぐんぜい,-0.527632742082372
35259,駆け抜ける,かけぬける,-0.527632742082372
35261,負い目,おいめ,-0.527632742082372
35268,明美,めいび,-0.527632742082372
35269,舌打ち,したうち,-0.527632742082372
35272,審決,しんけつ,-0.527632742082372
35275,古語,こご,-0.527632742082372
35276,程よい,ほどよい,-0.527632742082372
35277,復路,ふくろ,-0.527632742082372
35278,陸運,りくうん,-0.527632742082372
35279,運休,うんきゅう,-0.527632742082372
35283,柑橘,かんきつ,-0.527632742082372
35287,弁天,べんてん,-0.527632742082372
35292,在校生,ざいこうせい,-0.527632742082372
35294,砂場,すなば,-0.527632742082372
35297,納屋,なや,-0.527632742082372
35300,総和,そうわ,-0.527632742082372
35309,凝集,ぎょうしゅう,-0.527632742082372
35310,対流,たいりゅう,-0.527632742082372
35311,四天王,してんのう,-0.527632742082372
35313,採録,さいろく,-0.527632742082372
35314,外局,がいきょく,-0.527632742082372
35317,皿洗い,さらあらい,-0.527632742082372
35318,湾曲,わんきょく,-0.527632742082372
35322,空路,くうろ,-0.527632742082372
35325,着せる,きせる,-0.527632742082372
35330,恥知らず,はじしらず,-0.527632742082372
35332,秘境,ひきょう,-0.527632742082372
35337,年報,ねんぽう,-0.527632742082372
35340,競い,きそい,-0.527632742082372
35343,新日鉄,しんにってつ,-0.527632742082372
35345,信連,しんれん,-0.527632742082372
35346,快い,こころよい,-0.527632742082372
35347,デジタル技術,デジタルぎじゅつ,-0.527632742082372
35349,序論,じょろん,-0.527632742082372
35353,瓦解,がかい,-0.527632742082372
35355,農工,のうこう,-0.527632742082372
35358,古巣,ふるす,-0.527632742082372
35359,一軍,いちぐん,-0.527632742082372
35362,張力,ちょうりょく,-0.527632742082372
35363,心細い,こころぼそい,-0.527632742082372
35364,細切れ,こまぎれ,-0.527632742082372
35368,法益,ほうえき,-0.527632742082372
35369,底流,ていりゅう,-0.527632742082372
35371,手招き,てまねき,-0.527632742082372
35373,毛虫,けむし,-0.527632742082372
35375,電解,でんかい,-0.527632742082372
35377,紅い,あかい,-0.527632742082372
35378,三洋,さんよう,-0.527632742082372
35379,中段,ちゅうだん,-0.527632742082372
35381,矢作,やはぎ,-0.527632742082372
35382,連座,れんざ,-0.527632742082372
35383,二股,ふたまた,-0.527632742082372
35385,慌しい,あわただしい,-0.527632742082372
35390,下世話,げせわ,-0.527632742082372
35391,熱量,ねつりょう,-0.527632742082372
35394,校区,こうく,-0.527632742082372
35397,東京三菱銀行,とうきょうみつびしぎんこう,-0.527632742082372
35400,純潔,じゅんけつ,-0.527632742082372
35405,市電,しでん,-0.527632742082372
35412,欺く,あざむく,-0.527632742082372
35413,消印,けしいん,-0.527632742082372
35419,無税,むぜい,-0.5447271754416722
35423,春巻き,はるまき,-0.5447271754416722
35424,前条,ぜんじょう,-0.5447271754416722
35425,実学,じつがく,-0.5447271754416722
35429,博物,はくぶつ,-0.5447271754416722
35430,旅程,りょてい,-0.5447271754416722
35431,武漢,ぶかん,-0.5447271754416722
35432,賢人,けんじん,-0.5447271754416722
35433,金券,きんけん,-0.5447271754416722
35444,取り沙汰,とりざた,-0.5447271754416722
35445,供物,くもつ,-0.5447271754416722
35447,研究生,けんきゅうせい,-0.5447271754416722
35448,和牛,わぎゅう,-0.5447271754416722
35450,路頭,ろとう,-0.5447271754416722
35451,溺愛,できあい,-0.5447271754416722
35458,自嘲,じちょう,-0.5447271754416722
35461,遅し,おそし,-0.5447271754416722
35462,這う,はう,-0.5447271754416722
35463,体液,たいえき,-0.5447271754416722
35464,米穀,べいこく,-0.5447271754416722
35466,公定,こうてい,-0.5447271754416722
35467,美術家,びじゅつか,-0.5447271754416722
35468,小さじ,こさじ,-0.5447271754416722
35471,入校,にゅうこう,-0.5447271754416722
35472,大生,だいせい,-0.5447271754416722
35473,重罪,じゅうざい,-0.5447271754416722
35475,内堀,うちぼり,-0.5447271754416722
35478,草刈り,くさかり,-0.5447271754416722
35481,憐れみ,あわれみ,-0.5447271754416722
35483,高調,こうちょう,-0.5447271754416722
35485,五大,ごだい,-0.5447271754416722
35491,送球,そうきゅう,-0.5447271754416722
35492,学資,がくし,-0.5447271754416722
35493,受け持ち,うけもち,-0.5447271754416722
35494,大腸菌,だいちょうきん,-0.5447271754416722
35496,拡がる,ひろがる,-0.5447271754416722
35498,重機,じゅうき,-0.5447271754416722
35501,人君,じんくん,-0.5447271754416722
35504,朝っぱら,あさっぱら,-0.5447271754416722
35505,果肉,かにく,-0.5447271754416722
35507,熱風,ねっぷう,-0.5447271754416722
35508,祭礼,さいれい,-0.5447271754416722
35510,引き締まる,ひきしまる,-0.5447271754416722
35511,町会,ちょうかい,-0.5447271754416722
35513,黙示,もくし,-0.5447271754416722
35514,順風,じゅんぷう,-0.5447271754416722
35516,分割払い,ぶんかつばらい,-0.5447271754416722
35519,国史,こくし,-0.5447271754416722
35523,農林中金,のうりんちゅうきん,-0.5447271754416722
35527,発汗,はっかん,-0.5447271754416722
35534,悶絶,もんぜつ,-0.5447271754416722
35536,複素,ふくそ,-0.5447271754416722
35538,合一,ごういつ,-0.5447271754416722
35539,命取り,いのちとり,-0.5447271754416722
35542,両目,りょうめ,-0.5447271754416722
35543,無計画,むけいかく,-0.5447271754416722
35544,茫然,ぼうぜん,-0.5447271754416722
35547,結び付く,むすびつく,-0.5447271754416722
35548,図像,ずぞう,-0.5447271754416722
35550,星団,せいだん,-0.5447271754416722
35552,原人,げんじん,-0.5447271754416722
35553,納涼,のうりょう,-0.5447271754416722
35556,名将,めいしょう,-0.5447271754416722
35557,心もとない,こころもとない,-0.5447271754416722
35559,画数,かくすう,-0.5447271754416722
35564,糖度,とうど,-0.5447271754416722
35566,廃校,はいこう,-0.5447271754416722
35569,イタイイタイ病,イタイイタイびょう,-0.5447271754416722
35571,皆既,かいき,-0.5447271754416722
35574,軟化,なんか,-0.5447271754416722
35575,長篇,ちょうへん,-0.5447271754416722
35579,尿素,にょうそ,-0.5447271754416722
35582,頭角,とうかく,-0.5447271754416722
35586,気道,きどう,-0.5447271754416722
35588,飛び火,とびひ,-0.5447271754416722
35594,風合い,ふうあい,-0.5447271754416722
35595,密航,みっこう,-0.5447271754416722
35599,散弾,さんだん,-0.5447271754416722
35600,鮮魚,せんぎょ,-0.5447271754416722
35606,罵詈,ばり,-0.5447271754416722
35609,先客,せんきゃく,-0.5447271754416722
35611,科す,かす,-0.5447271754416722
35612,寺社,じしゃ,-0.5447271754416722
35613,同局,どうきょく,-0.5447271754416722
35614,不可抗力,ふかこうりょく,-0.5447271754416722
35619,空き家,あきや,-0.5447271754416722
35622,波風,なみかぜ,-0.5447271754416722
35626,不幸せ,ふしあわせ,-0.5447271754416722
35630,お母ちゃん,おかあちゃん,-0.5447271754416722
35633,金管,きんかん,-0.5447271754416722
35634,優に,ゆうに,-0.5447271754416722
35638,昏睡,こんすい,-0.5447271754416722
35639,時たま,ときたま,-0.5447271754416722
35641,上期,かみき,-0.5447271754416722
35644,政情,せいじょう,-0.5447271754416722
35645,百人一首,ひゃくにんいっしゅ,-0.5447271754416722
35646,僭越,せんえつ,-0.5447271754416722
35647,小判,こばん,-0.5447271754416722
35648,脇道,わきみち,-0.5447271754416722
35651,大動脈,だいどうみゃく,-0.5447271754416722
35657,野山,のやま,-0.5447271754416722
35665,次席,じせき,-0.5447271754416722
35666,悠久,ゆうきゅう,-0.5447271754416722
35667,食前,しょくぜん,-0.5447271754416722
35669,服務,ふくむ,-0.5447271754416722
35670,友愛,ゆうあい,-0.5447271754416722
35671,整骨,せいこつ,-0.5447271754416722
35672,製菓,せいか,-0.5447271754416722
35674,知らん顔,しらんかお,-0.5447271754416722
35675,関西電力,かんさいでんりょく,-0.5447271754416722
35679,甲乙,こうおつ,-0.5447271754416722
35680,予行,よこう,-0.5447271754416722
35682,幼子,おさなご,-0.5447271754416722
35687,立腹,りっぷく,-0.5447271754416722
35689,実益,じつえき,-0.5447271754416722
35692,結び目,むすびめ,-0.5447271754416722
35695,片手間,かたてま,-0.5447271754416722
35697,主意,しゅい,-0.5447271754416722
35701,応戦,おうせん,-0.5447271754416722
35704,広汎,こうはん,-0.5447271754416722
35706,吐息,といき,-0.5447271754416722
35708,実る,みのる,-0.5447271754416722
35709,栄華,えいが,-0.5447271754416722
35711,猜疑,さいぎ,-0.5447271754416722
35720,借入れ,かりいれ,-0.5447271754416722
35722,献花,けんか,-0.5447271754416722
35728,自ずから,おのずから,-0.5447271754416722
35730,南太平洋,みなみたいへいよう,-0.5447271754416722
35732,往診,おうしん,-0.5447271754416722
35737,戸外,こがい,-0.5447271754416722
35745,壮麗,そうれい,-0.5447271754416722
35746,人民日報,じんみんにっぽう,-0.5447271754416722
35747,労作,ろうさく,-0.5447271754416722
35748,南仏,なんふつ,-0.5447271754416722
35750,心神喪失,しんしんそうしつ,-0.5447271754416722
35754,応接間,おうせつま,-0.5447271754416722
35755,吊り上げ,つりあげ,-0.5447271754416722
35759,僧院,そういん,-0.5447271754416722
35760,成案,せいあん,-0.5447271754416722
35761,光り輝く,ひかりかがやく,-0.5447271754416722
35764,言い出す,いいだす,-0.5447271754416722
35767,改心,かいしん,-0.5447271754416722
35768,切り取る,きりとる,-0.5447271754416722
35769,酩酊,めいてい,-0.5447271754416722
35772,瓶詰め,びんづめ,-0.5447271754416722
35774,全日,ぜんじつ,-0.5447271754416722
35777,間奏,かんそう,-0.5447271754416722
35778,毛嫌い,けぎらい,-0.5447271754416722
35781,山歩き,やまあるき,-0.5447271754416722
35782,金光,きんこう,-0.5447271754416722
35784,器楽,きがく,-0.5621189181535413
35787,守衛,しゅえい,-0.5621189181535413
35788,妖しい,あやしい,-0.5621189181535413
35792,刷り込み,すりこみ,-0.5621189181535413
35793,沙漠,さばく,-0.5621189181535413
35795,根深い,ねぶかい,-0.5621189181535413
35798,分け前,わけまえ,-0.5621189181535413
35800,概括,がいかつ,-0.5621189181535413
35803,九つ,ここのつ,-0.5621189181535413
35807,手薄,てうす,-0.5621189181535413
35808,地階,ちかい,-0.5621189181535413
35809,偏る,かたよる,-0.5621189181535413
35810,天子,てんし,-0.5621189181535413
35811,出金,しゅっきん,-0.5621189181535413
35814,雑居,ざっきょ,-0.5621189181535413
35817,もち米,もちごめ,-0.5621189181535413
35820,薫り,かおり,-0.5621189181535413
35823,端午,たんご,-0.5621189181535413
35826,人当り,ひとあたり,-0.5621189181535413
35830,厚意,こうい,-0.5621189181535413
35832,巨体,きょたい,-0.5621189181535413
35833,所産,しょさん,-0.5621189181535413
35837,巨木,きょぼく,-0.5621189181535413
35841,遊休,ゆうきゅう,-0.5621189181535413
35843,栄養分,えいようぶん,-0.5621189181535413
35844,歓待,かんたい,-0.5621189181535413
35845,砂防,さぼう,-0.5621189181535413
35846,再任,さいにん,-0.5621189181535413
35848,元老,げんろう,-0.5621189181535413
35849,中前,ちゅうぜん,-0.5621189181535413
35850,五十音,ごじゅうおん,-0.5621189181535413
35857,正攻法,せいこうほう,-0.5621189181535413
35859,終生,しゅうせい,-0.5621189181535413
35860,山門,さんもん,-0.5621189181535413
35864,全壊,ぜんかい,-0.5621189181535413
35866,乗り降り,のりおり,-0.5621189181535413
35868,控室,ひかえしつ,-0.5621189181535413
35870,身だしなみ,みだしなみ,-0.5621189181535413
35872,蓋然性,がいぜんせい,-0.5621189181535413
35874,偏屈,へんくつ,-0.5621189181535413
35879,怯える,おびえる,-0.5621189181535413
35883,枯れる,かれる,-0.5621189181535413
35885,雨量,うりょう,-0.5621189181535413
35886,陰気,いんき,-0.5621189181535413
35887,並外れ,なみはずれ,-0.5621189181535413
35888,府民,ふみん,-0.5621189181535413
35891,誘因,ゆういん,-0.5621189181535413
35897,善き,よき,-0.5621189181535413
35902,北半球,きたはんきゅう,-0.5621189181535413
35905,無重力,むじゅうりょく,-0.5621189181535413
35908,識別子,しきべつし,-0.5621189181535413
35909,思潮,しちょう,-0.5621189181535413
35915,締切り,しめきり,-0.5621189181535413
35916,棒読み,ぼうよみ,-0.5621189181535413
35921,前哨,ぜんしょう,-0.5621189181535413
35927,不敵,ふてき,-0.5621189181535413
35928,赤飯,せきはん,-0.5621189181535413
35932,雑事,ざつじ,-0.5621189181535413
35933,唸る,うなる,-0.5621189181535413
35934,後宮,こうきゅう,-0.5621189181535413
35936,古河,ふるかわ,-0.5621189181535413
35938,東独,とうどく,-0.5621189181535413
35939,陥れる,おとしいれる,-0.5621189181535413
35942,不意打ち,ふいうち,-0.5621189181535413
35945,入射,にゅうしゃ,-0.5621189181535413
35947,肩書,かたがき,-0.5621189181535413
35948,空挺,くうてい,-0.5621189181535413
35949,安寧,あんねい,-0.5621189181535413
35950,在米,ざいべい,-0.5621189181535413
35955,涅槃,ねはん,-0.5621189181535413
35956,充血,じゅうけつ,-0.5621189181535413
35961,片栗粉,かたくりこ,-0.5621189181535413
35963,罰する,ばっする,-0.5621189181535413
35966,冷笑,れいしょう,-0.5621189181535413
35968,下向き,したむき,-0.5621189181535413
35972,文壇,ぶんだん,-0.5621189181535413
35974,静粛,せいしゅく,-0.5621189181535413
35983,城主,じょうしゅ,-0.5621189181535413
35984,将兵,しょうへい,-0.5621189181535413
35986,冷遇,れいぐう,-0.5621189181535413
35989,私論,しろん,-0.5621189181535413
35998,嗚咽,おえつ,-0.5621189181535413
36002,光通信,ひかりつうしん,-0.5621189181535413
36005,名鑑,めいかん,-0.5621189181535413
36008,重版,じゅうはん,-0.5621189181535413
36014,血の気,ちのけ,-0.5621189181535413
36019,道幅,みちはば,-0.5621189181535413
36028,評伝,ひょうでん,-0.5621189181535413
36031,出回り,でまわり,-0.5621189181535413
36037,通牒,つうちょう,-0.5621189181535413
36042,冬物,ふゆもの,-0.5621189181535413
36045,分煙,ぶんえん,-0.5621189181535413
36047,両極,りょうきょく,-0.5621189181535413
36051,釣具,つりぐ,-0.5621189181535413
36052,独唱,どくしょう,-0.5621189181535413
36053,文藝,ぶんげい,-0.5621189181535413
36054,乾かす,かわかす,-0.5621189181535413
36055,ひき逃げ,ひきにげ,-0.5621189181535413
36056,形象,けいしょう,-0.5621189181535413
36060,引っかけ,ひっかけ,-0.5621189181535413
36063,攘夷,じょうい,-0.5621189181535413
36066,傍若無人,ぼうじゃくぶじん,-0.5621189181535413
36068,被弾,ひだん,-0.5621189181535413
36071,暫時,ざんじ,-0.5621189181535413
36072,色鉛筆,いろえんぴつ,-0.5621189181535413
36073,陣容,じんよう,-0.5621189181535413
36076,恥辱,ちじょく,-0.5621189181535413
36077,決壊,けっかい,-0.5621189181535413
36080,害悪,がいあく,-0.5621189181535413
36082,残響,ざんきょう,-0.5621189181535413
36084,二院,にいん,-0.5621189181535413
36085,お巡りさん,おまわりさん,-0.5621189181535413
36087,縁遠い,えんどおい,-0.5621189181535413
36089,揺らす,ゆらす,-0.5621189181535413
36094,軍医,ぐんい,-0.5621189181535413
36098,煩わしい,わずらわしい,-0.5621189181535413
36099,宝飾,ほうしょく,-0.5621189181535413
36101,巻物,まきもの,-0.5621189181535413
36102,隠喩,いんゆ,-0.5621189181535413
36104,澄まし,すまし,-0.5621189181535413
36105,試掘,しくつ,-0.5621189181535413
36108,証左,しょうさ,-0.5621189181535413
36109,任官,にんかん,-0.5621189181535413
36113,共助,きょうじょ,-0.5621189181535413
36114,広帯域,こうたいいき,-0.5621189181535413
36115,組閣,そかく,-0.5621189181535413
36116,離反,りはん,-0.5621189181535413
36117,全快,ぜんかい,-0.5621189181535413
36118,切れ端,きれはし,-0.5621189181535413
36119,ひな祭り,ひなまつり,-0.5621189181535413
36122,保税,ほぜい,-0.5621189181535413
36123,産院,さんいん,-0.5621189181535413
36124,切り売り,きりうり,-0.5621189181535413
36125,転調,てんちょう,-0.5621189181535413
36126,暴君,ぼうくん,-0.5621189181535413
36131,戦史,せんし,-0.5621189181535413
36136,ずぶ濡れ,ずぶぬれ,-0.5621189181535413
36138,教典,きょうてん,-0.5621189181535413
36139,張り合い,はりあい,-0.5621189181535413
36140,用心棒,ようじんぼう,-0.5621189181535413
36143,支点,してん,-0.5621189181535413
36146,区切る,くぎる,-0.5621189181535413
36147,窮乏,きゅうぼう,-0.5621189181535413
36150,怒号,どごう,-0.5621189181535413
36152,伽藍,がらん,-0.5621189181535413
36155,甲羅,こうら,-0.5621189181535413
36160,風穴,ふうけつ,-0.5621189181535413
36161,酒好き,さけずき,-0.5621189181535413
36162,物量,ぶつりょう,-0.5621189181535413
36164,打ち消し,うちけし,-0.5621189181535413
36166,門番,もんばん,-0.5621189181535413
36167,曲解,きょっかい,-0.5621189181535413
36168,硬度,こうど,-0.5621189181535413
36169,直列,ちょくれつ,-0.5621189181535413
36171,憂国,ゆうこく,-0.5621189181535413
